night_image_name,day_image_name,object_consistency,object_visibility_improvement,ssim,brightness_increase,warm_shift,saturation_increase,edge_preservation,shadow_removal,overexposure_score,lpips,issues
aachen_aachen_000097_000019_leftImg8bit.png,aachen_000097_000019_leftImg8bit.png,1.0,1.3333333333333333,0.3631282661083048,58.03691530227661,-1.1571345329284668,-89.60244703292847,0.044704147047118226,0.0,0.6965376036375457,0.5810626149177551,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000098_000019_leftImg8bit.png,aachen_000098_000019_leftImg8bit.png,0.75,0.875,0.3653320792038385,55.38681221008301,-1.5754828453063965,-85.11115074157715,0.031050184072839056,0.0,0.8774699223345311,0.529395580291748,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000099_000019_leftImg8bit.png,aachen_000099_000019_leftImg8bit.png,1.0,1.2222222222222223,0.41858008660820584,52.50964689254761,-1.573000431060791,-71.60692739486694,0.036138667829489775,0.0,0.7395520595442096,0.5026189684867859,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000100_000019_leftImg8bit.png,aachen_000100_000019_leftImg8bit.png,1.0,1.0,0.3630941483217469,57.73301029205322,-0.9076995849609375,-77.38996839523315,0.006948295547216784,0.0,0.7417577694446057,0.5236979722976685,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000101_000019_leftImg8bit.png,aachen_000101_000019_leftImg8bit.png,1.0,13.0,0.3663588418505801,54.26455736160278,-0.8925356864929199,-81.40005826950073,0.02099535736463288,0.0,0.6382934902351136,0.49024197459220886,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000102_000019_leftImg8bit.png,aachen_000102_000019_leftImg8bit.png,0.9333333333333332,1.4444444444444444,0.3533459967568571,62.684600830078125,-0.8256740570068359,-85.77512788772583,0.022552894675648083,0.0,0.7977683405293993,0.5808263421058655,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000103_000019_leftImg8bit.png,aachen_000103_000019_leftImg8bit.png,0.6,0.8,0.38536941740634123,59.26844263076782,-0.7247347831726074,-74.52464818954468,0.024704408425328984,0.0,0.9040220604741108,0.5259270668029785,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000104_000019_leftImg8bit.png,aachen_000104_000019_leftImg8bit.png,1.0,1.4285714285714286,0.4031145984536908,57.59057092666626,0.07267475128173828,-79.46091604232788,0.026106598323258717,0.0,0.6535735211612675,0.5465742349624634,Structure_degraded; Details_lost; Undersaturated; Shadows_remain
aachen_aachen_000105_000019_leftImg8bit.png,aachen_000105_000019_leftImg8bit.png,1.0,2.6666666666666665,0.3582256252688173,55.403571128845215,-0.003128528594970703,-85.76216411590576,0.0313119162185001,0.0,0.8132515636799618,0.5010754466056824,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000106_000019_leftImg8bit.png,aachen_000106_000019_leftImg8bit.png,1.0,1.75,0.394991499261529,50.86873960494995,-1.4152607917785645,-87.31623458862305,0.025110486139004448,0.0,0.5505333127099833,0.47879260778427124,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Overexposed; Shadows_remain
aachen_aachen_000107_000019_leftImg8bit.png,aachen_000107_000019_leftImg8bit.png,0.87,1.7,0.3574393667774375,57.208619594573975,-1.343738079071045,-74.2001838684082,0.03431335499960913,0.0,0.6836546523885891,0.583227813243866,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000108_000019_leftImg8bit.png,aachen_000108_000019_leftImg8bit.png,0.9500000000000001,2.1666666666666665,0.37390577729102525,52.25280475616455,-1.0293240547180176,-80.35479211807251,0.04001928640307204,0.0,0.5366588283339031,0.5563414692878723,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Overexposed; Shadows_remain
aachen_aachen_000109_000019_leftImg8bit.png,aachen_000109_000019_leftImg8bit.png,0.8,1.5,0.37561164445155004,52.69143295288086,-0.8373513221740723,-64.23176956176758,0.0261525922250873,0.0,0.8043021841941795,0.5474025011062622,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000110_000019_leftImg8bit.png,aachen_000110_000019_leftImg8bit.png,0.625,1.0,0.36080859086107,50.6582612991333,-1.600400447845459,-74.32304191589355,0.028072541434493354,0.0,0.8598061526680001,0.572954535484314,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000111_000019_leftImg8bit.png,aachen_000111_000019_leftImg8bit.png,0.9272727272727272,1.1818181818181819,0.369071908794895,53.334585666656494,-2.025867462158203,-80.25387191772461,0.01750894106670269,0.0,0.8433815821484609,0.5220414400100708,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000112_000019_leftImg8bit.png,aachen_000112_000019_leftImg8bit.png,1.0,1.25,0.41290090418527786,50.806774616241455,-0.714726448059082,-80.7671160697937,0.054865964326663776,0.0,0.6307073129606138,0.49153679609298706,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000113_000019_leftImg8bit.png,aachen_000113_000019_leftImg8bit.png,0.875,0.75,0.35108282673744884,55.62606143951416,-1.212409496307373,-79.8587293624878,0.04160844589347326,0.0,0.8065103688210434,0.5585541725158691,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000114_000019_leftImg8bit.png,aachen_000114_000019_leftImg8bit.png,0.9,1.0,0.3594366067643318,50.29464912414551,-0.3547029495239258,-74.81598901748657,0.0069609239044427455,0.0,0.8920821767438922,0.5181434750556946,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000115_000019_leftImg8bit.png,aachen_000115_000019_leftImg8bit.png,0.6666666666666666,0.6666666666666666,0.33294905846720235,51.879655838012695,-1.4248480796813965,-84.82004737854004,0.03481934265688392,0.0,0.8418089172576144,0.5517347455024719,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
aachen_aachen_000116_000019_leftImg8bit.png,aachen_000116_000019_leftImg8bit.png,0.9058823529411765,1.2352941176470589,0.3624582135446654,56.68716478347778,-1.125781536102295,-81.36114358901978,0.004609845553348158,0.0,0.8041630973200986,0.5135607719421387,Structure_degraded; Details_lost; Wrong_color_temp; Undersaturated; Shadows_remain
