image_name,object_consistency,ssim,brightness_reduction,blue_shift,saturation_reduction,edge_preservation,lpips,issues
aachen_aachen_000014_000019_leftImg8bit.png,0.7222222222222222,0.397888775180547,55.78781032562256,0.7041254043579102,-82.60815763473511,0.023673583066420582,0.4917779862880707,Structure_degraded; Details_lost
aachen_aachen_000015_000019_leftImg8bit.png,0.6363636363636364,0.3837853148863209,56.621185302734375,0.2955327033996582,-84.1478533744812,0.016137667304012213,0.47734400629997253,Structure_degraded; Details_lost
aachen_aachen_000016_000019_leftImg8bit.png,0.8,0.3862617433049252,60.33779048919678,0.2589836120605469,-88.26085662841797,0.018672338520089853,0.47168323397636414,Structure_degraded; Details_lost
aachen_aachen_000017_000019_leftImg8bit.png,0.9,0.3964621921458819,55.23970127105713,-0.18887853622436523,-83.19210433959961,0.02799805076860497,0.5380319952964783,Structure_degraded; Details_lost; Wrong_color_temp
aachen_aachen_000018_000019_leftImg8bit.png,0.8,0.40433143628581547,51.8337779045105,0.1448044776916504,-78.31190967559814,0.01620534658149509,0.5209973454475403,Structure_degraded; Details_lost
aachen_aachen_000019_000019_leftImg8bit.png,0.8461538461538461,0.38930122955047974,57.484161376953125,-0.14915943145751953,-74.57058954238892,0.010487083922372322,0.535468339920044,Structure_degraded; Details_lost; Wrong_color_temp
aachen_aachen_000020_000019_leftImg8bit.png,0.6,0.3961346568275567,57.601603984832764,0.0772089958190918,-84.41689872741699,0.018051981005539546,0.5299128293991089,Structure_degraded; Details_lost
aachen_aachen_000021_000019_leftImg8bit.png,0.5294117647058824,0.39192652998624056,56.13957357406616,1.225052833557129,-94.79845380783081,0.021068133321305242,0.5130109190940857,Structure_degraded; Details_lost
aachen_aachen_000022_000019_leftImg8bit.png,0.8,0.3805276055997228,57.80042362213135,1.360814094543457,-82.48136520385742,0.011464199517293019,0.5297181606292725,Structure_degraded; Details_lost
aachen_aachen_000023_000019_leftImg8bit.png,0.875,0.40166374610545597,54.57231140136719,1.2612357139587402,-88.54039669036865,0.04072483899480972,0.5194115042686462,Structure_degraded; Details_lost
aachen_aachen_000024_000019_leftImg8bit.png,0.8,0.3768268841505666,59.55370283126831,1.1755242347717285,-99.72924566268921,0.01425762045230767,0.5331279039382935,Structure_degraded; Details_lost
aachen_aachen_000025_000019_leftImg8bit.png,1.0,0.3757954798242065,58.37896776199341,1.2076916694641113,-95.27936506271362,0.022067120825836055,0.5685202479362488,Structure_degraded; Details_lost
aachen_aachen_000026_000019_leftImg8bit.png,0.5,0.3893127438051239,52.192809104919434,0.9289712905883789,-95.90867042541504,0.010746056664422004,0.4660201966762543,Structure_degraded; Details_lost
aachen_aachen_000027_000019_leftImg8bit.png,0.9,0.37625868302850496,59.75417184829712,0.6787137985229492,-90.0985860824585,0.011214482222733224,0.5435691475868225,Structure_degraded; Details_lost
aachen_aachen_000028_000019_leftImg8bit.png,0.6666666666666666,0.3723764254885958,52.06383228302002,0.9506182670593262,-98.88847589492798,0.018810136874910205,0.471338152885437,Structure_degraded; Details_lost
aachen_aachen_000029_000019_leftImg8bit.png,0.6,0.4190894167155915,58.6777720451355,0.9028339385986328,-82.64554977416992,0.020759332128039827,0.4856169819831848,Structure_degraded; Details_lost
aachen_aachen_000030_000019_leftImg8bit.png,0.8888888888888888,0.3625660949256409,56.589900493621826,0.9906811714172363,-95.41483306884766,0.017765916889051558,0.5204195976257324,Structure_degraded; Details_lost
aachen_aachen_000031_000019_leftImg8bit.png,0.9,0.3444284970405487,54.80774974822998,1.621779441833496,-103.28840827941895,0.018158364754905683,0.5023359060287476,Structure_degraded; Details_lost
aachen_aachen_000032_000019_leftImg8bit.png,1.0,0.3581485077730544,58.671509742736816,1.0143351554870605,-90.56950807571411,0.007441760138048037,0.5642200708389282,Structure_degraded; Details_lost
aachen_aachen_000033_000019_leftImg8bit.png,0.35714285714285715,0.37623743250506225,60.83847093582153,1.4272804260253906,-95.74482250213623,0.022983158090624598,0.5368795990943909,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000034_000019_leftImg8bit.png,0.75,0.3758262204132653,56.62604761123657,0.7525734901428223,-87.6338677406311,0.014393094618590346,0.5053769946098328,Structure_degraded; Details_lost
aachen_aachen_000035_000019_leftImg8bit.png,0.42857142857142855,0.34720412078540874,57.93420600891113,1.4483017921447754,-103.87319612503052,0.012871001824988675,0.4876662492752075,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000036_000019_leftImg8bit.png,0.8333333333333334,0.3662979789892795,59.337531089782715,1.160451889038086,-88.87722110748291,0.01258902237248817,0.5092964172363281,Structure_degraded; Details_lost
aachen_aachen_000037_000019_leftImg8bit.png,1.0,0.38657584121286176,54.99704170227051,1.3811235427856445,-98.61708068847656,0.01753841378239406,0.5625255107879639,Structure_degraded; Details_lost
aachen_aachen_000038_000019_leftImg8bit.png,1.0,0.3971446176246045,51.25043439865112,2.0060276985168457,-112.3348445892334,0.023134789777399457,0.475185364484787,Structure_degraded; Details_lost
aachen_aachen_000039_000019_leftImg8bit.png,1.0,0.3806041758159311,56.172712326049805,2.4251608848571777,-96.30098390579224,0.03508453008540712,0.5514753460884094,Structure_degraded; Details_lost
aachen_aachen_000040_000019_leftImg8bit.png,0.7857142857142857,0.37486772939972623,52.1306848526001,1.6719398498535156,-95.86936235427856,0.025112321104458595,0.5661815404891968,Structure_degraded; Details_lost
aachen_aachen_000041_000019_leftImg8bit.png,0.7272727272727273,0.3777438622631317,49.47762966156006,1.5723443031311035,-100.06488990783691,0.013782449945830402,0.4954565167427063,Structure_degraded; Details_lost
aachen_aachen_000042_000019_leftImg8bit.png,0.125,0.3462091879096631,57.32703733444214,1.7504305839538574,-106.81184530258179,0.009361799292154502,0.5109211206436157,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000043_000019_leftImg8bit.png,1.0,0.3707400074418298,57.91102075576782,0.7992067337036133,-97.51993989944458,0.019500588026141318,0.5347263813018799,Structure_degraded; Details_lost
aachen_aachen_000044_000019_leftImg8bit.png,1.0,0.3580331100287366,55.16158580780029,1.318474292755127,-99.34724569320679,0.019069036690176188,0.5683864951133728,Structure_degraded; Details_lost
aachen_aachen_000045_000019_leftImg8bit.png,0.3333333333333333,0.35486254826657276,57.14791202545166,0.8332772254943848,-90.37361240386963,0.00606618220378535,0.47516101598739624,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000046_000019_leftImg8bit.png,0.5384615384615384,0.3533084572409844,56.166192054748535,0.693021297454834,-97.80256843566895,0.027208387942325767,0.46705740690231323,Structure_degraded; Details_lost
aachen_aachen_000047_000019_leftImg8bit.png,0.6666666666666666,0.34294869155118196,57.48963642120361,2.706374168395996,-113.99777889251709,0.01861221539573125,0.5343649983406067,Structure_degraded; Details_lost
aachen_aachen_000048_000019_leftImg8bit.png,0.7777777777777778,0.39915920114630177,57.77635145187378,1.2726984024047852,-90.12243604660034,0.01532237673830207,0.5162954330444336,Structure_degraded; Details_lost
aachen_aachen_000049_000019_leftImg8bit.png,0.7,0.3993184764392359,54.847246170043945,0.36060142517089844,-81.70922946929932,0.021321648706440245,0.5612500905990601,Structure_degraded; Details_lost
aachen_aachen_000050_000019_leftImg8bit.png,0.8333333333333334,0.3896216013229765,56.86630439758301,0.538543701171875,-90.27534770965576,0.024921268108329852,0.5147218108177185,Structure_degraded; Details_lost
aachen_aachen_000051_000019_leftImg8bit.png,0.2857142857142857,0.38934084900543436,60.10844373703003,0.7167911529541016,-90.09839582443237,0.013768463247782768,0.5427979230880737,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000052_000019_leftImg8bit.png,0.75,0.3957510354108156,65.71519136428833,-0.1162271499633789,-80.1419243812561,0.01988764311280255,0.5609675645828247,Structure_degraded; Details_lost; Wrong_color_temp
aachen_aachen_000053_000019_leftImg8bit.png,0.625,0.35959787389040704,60.22210168838501,0.9240517616271973,-103.02364826202393,0.01243676222596637,0.5792745351791382,Structure_degraded; Details_lost
aachen_aachen_000054_000019_leftImg8bit.png,0.7777777777777778,0.3653281692371693,59.963985443115234,0.40133094787597656,-105.12755012512207,0.014773089595063318,0.517095685005188,Structure_degraded; Details_lost
aachen_aachen_000055_000019_leftImg8bit.png,0.4,0.3592136395413518,66.98500394821167,0.5387530326843262,-104.34728622436523,0.005874947545109308,0.5586690306663513,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000056_000019_leftImg8bit.png,0.5,0.3246878301388968,69.72470712661743,0.9103097915649414,-116.1061897277832,0.016257759385151487,0.6304717659950256,Structure_degraded; Details_lost
aachen_aachen_000057_000019_leftImg8bit.png,0.6,0.35054239628205164,57.0129828453064,1.5844755172729492,-111.0989556312561,0.008030743459623256,0.5182042121887207,Structure_degraded; Details_lost
aachen_aachen_000058_000019_leftImg8bit.png,0.8181818181818182,0.3747891581055313,55.06674337387085,0.8150920867919922,-101.125816822052,0.014581452125342101,0.4813734292984009,Structure_degraded; Details_lost
aachen_aachen_000059_000019_leftImg8bit.png,1.0,0.36377706991800046,63.123698711395264,1.0359625816345215,-97.69914722442627,0.01322065367008764,0.5352979898452759,Structure_degraded; Details_lost
aachen_aachen_000060_000019_leftImg8bit.png,0.8,0.38653861264055417,55.14896488189697,2.115377426147461,-103.04307556152344,0.021595722519264497,0.4913714528083801,Structure_degraded; Details_lost
aachen_aachen_000061_000019_leftImg8bit.png,0.8571428571428571,0.37231765087939145,56.06172227859497,0.6951642036437988,-96.02187442779541,0.01705196182396245,0.46484726667404175,Structure_degraded; Details_lost
aachen_aachen_000062_000019_leftImg8bit.png,0.8571428571428571,0.37046563298958785,63.717238903045654,1.4342751502990723,-106.91373586654663,0.014279449651917372,0.5238338708877563,Structure_degraded; Details_lost
aachen_aachen_000063_000019_leftImg8bit.png,0.75,0.35735107779813063,61.60922908782959,0.8809285163879395,-103.82860040664673,0.005213986252100447,0.5489628314971924,Structure_degraded; Details_lost
aachen_aachen_000064_000019_leftImg8bit.png,0.6153846153846154,0.3826900366523723,58.333537101745605,1.0305943489074707,-98.54842901229858,0.01833365594668077,0.46796151995658875,Structure_degraded; Details_lost
aachen_aachen_000065_000019_leftImg8bit.png,0.7,0.3560207559188738,60.724167823791504,1.1318964958190918,-102.46362113952637,0.01603472023700823,0.5253154635429382,Structure_degraded; Details_lost
aachen_aachen_000066_000019_leftImg8bit.png,0.7222222222222222,0.3601388575064096,57.29776906967163,0.7882108688354492,-98.83250284194946,0.01794273073613803,0.5569096207618713,Structure_degraded; Details_lost
aachen_aachen_000067_000019_leftImg8bit.png,0.8888888888888888,0.3723476999103565,59.752923011779785,0.5959815979003906,-92.90708065032959,0.015999221922334234,0.5309920907020569,Structure_degraded; Details_lost
aachen_aachen_000068_000019_leftImg8bit.png,0.4,0.3468454038893032,52.23956537246704,1.685715675354004,-120.86102390289307,0.024248263679784717,0.46575236320495605,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000069_000019_leftImg8bit.png,0.6666666666666666,0.37751969020036485,47.66740131378174,1.7343111038208008,-112.98483037948608,0.008430160006653052,0.4516478180885315,Structure_degraded; Details_lost
aachen_aachen_000070_000019_leftImg8bit.png,0.5454545454545454,0.37195643128211664,63.932727336883545,0.3522782325744629,-92.18916893005371,0.014358067752875351,0.4938182234764099,Structure_degraded; Details_lost
aachen_aachen_000071_000019_leftImg8bit.png,0.5833333333333334,0.33167898211860825,60.995975971221924,1.574000358581543,-107.54523658752441,0.014518456174096875,0.557648777961731,Structure_degraded; Details_lost
aachen_aachen_000072_000019_leftImg8bit.png,0.8333333333333334,0.37278161327298254,58.86510705947876,1.53416109085083,-107.6182336807251,0.024646653428330615,0.49609702825546265,Structure_degraded; Details_lost
aachen_aachen_000073_000019_leftImg8bit.png,0.6666666666666666,0.3568539291451017,65.10029458999634,1.1107935905456543,-107.0759072303772,0.008276026316570428,0.5335649847984314,Structure_degraded; Details_lost
aachen_aachen_000074_000019_leftImg8bit.png,0.7142857142857143,0.3790427780362241,55.24539661407471,0.6337494850158691,-95.57954931259155,0.014833179258755007,0.471914142370224,Structure_degraded; Details_lost
aachen_aachen_000075_000019_leftImg8bit.png,0.8571428571428571,0.3774211517563558,71.37755012512207,0.2164602279663086,-95.3904619216919,0.011729412053996673,0.5244013071060181,Structure_degraded; Details_lost
aachen_aachen_000076_000019_leftImg8bit.png,0.8571428571428571,0.37185658837255214,58.887680530548096,0.7104091644287109,-96.81377458572388,0.012535512403710121,0.5500450730323792,Structure_degraded; Details_lost
aachen_aachen_000077_000019_leftImg8bit.png,0.75,0.3858102912459311,58.546996116638184,1.0211029052734375,-99.71073484420776,0.018053415511037996,0.5390715003013611,Structure_degraded; Details_lost
aachen_aachen_000078_000019_leftImg8bit.png,0.75,0.39207236801998374,62.24333333969116,1.3123693466186523,-94.78673124313354,0.016181229773458348,0.4990386366844177,Structure_degraded; Details_lost
aachen_aachen_000079_000019_leftImg8bit.png,0.7777777777777778,0.3939243038364146,56.492820262908936,0.6471009254455566,-96.26994323730469,0.009763718023820294,0.5371900200843811,Structure_degraded; Details_lost
aachen_aachen_000080_000019_leftImg8bit.png,0.7272727272727273,0.358522890386158,65.14357137680054,1.222844123840332,-97.55313301086426,0.02466269218699425,0.6008712649345398,Structure_degraded; Details_lost
aachen_aachen_000081_000019_leftImg8bit.png,0.8,0.360536427010766,51.81612300872803,1.082857608795166,-96.27691268920898,0.015721947628558282,0.4671691358089447,Structure_degraded; Details_lost
aachen_aachen_000082_000019_leftImg8bit.png,0.3333333333333333,0.33422585843831953,52.48376989364624,2.1767988204956055,-115.16960668563843,0.020744680851050034,0.5734156966209412,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000083_000019_leftImg8bit.png,0.9166666666666666,0.36984984312137525,51.60477352142334,2.6953954696655273,-105.21935796737671,0.01771519872178596,0.4927452504634857,Structure_degraded; Details_lost
aachen_aachen_000084_000019_leftImg8bit.png,0.7619047619047619,0.36786275782705763,49.882187366485596,1.3579816818237305,-101.14845705032349,0.018970091216335545,0.4796794354915619,Structure_degraded; Details_lost
aachen_aachen_000085_000019_leftImg8bit.png,0.9333333333333333,0.3911304561624901,55.42237710952759,0.824613094329834,-92.18891954421997,0.015134893093022472,0.4663247764110565,Structure_degraded; Details_lost
aachen_aachen_000086_000019_leftImg8bit.png,0.45454545454545453,0.39652731620088305,54.395766735076904,0.9360160827636719,-95.41727018356323,0.012385263422603928,0.4760703146457672,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000087_000019_leftImg8bit.png,0.8666666666666667,0.36378127567956847,58.50919008255005,0.36429405212402344,-94.27799606323242,0.016588476192940415,0.5122556090354919,Structure_degraded; Details_lost
aachen_aachen_000088_000019_leftImg8bit.png,0.7142857142857143,0.366659343037315,51.20426607131958,0.7633285522460938,-91.59569263458252,0.017427884615379856,0.5047956705093384,Structure_degraded; Details_lost
aachen_aachen_000089_000019_leftImg8bit.png,0.8571428571428571,0.3771808590514061,49.53777313232422,0.6077938079833984,-83.34991598129272,0.02520811349512686,0.49848222732543945,Structure_degraded; Details_lost
aachen_aachen_000090_000019_leftImg8bit.png,0.75,0.3836025445448576,51.38054895401001,1.6011385917663574,-87.29469108581543,0.01603936353760111,0.5727035403251648,Structure_degraded; Details_lost
aachen_aachen_000091_000019_leftImg8bit.png,1.0,0.39370665122127835,53.72381639480591,0.09806060791015625,-86.25330829620361,0.01948930077161205,0.5402396321296692,Structure_degraded; Details_lost
aachen_aachen_000092_000019_leftImg8bit.png,0.7142857142857143,0.36935809236742456,52.30509090423584,0.9372873306274414,-93.45044660568237,0.012282531884104674,0.49586305022239685,Structure_degraded; Details_lost
aachen_aachen_000093_000019_leftImg8bit.png,0.8333333333333334,0.39024437275407353,46.16037893295288,1.806199073791504,-110.46434307098389,0.03146534910933495,0.47307437658309937,Structure_degraded; Details_lost
aachen_aachen_000094_000019_leftImg8bit.png,1.0,0.3606171092280158,55.64796829223633,1.085578441619873,-101.09631729125977,0.014780863527876227,0.5589979887008667,Structure_degraded; Details_lost
aachen_aachen_000095_000019_leftImg8bit.png,0.8571428571428571,0.3607420905395533,52.5130672454834,1.0702247619628906,-93.98618221282959,0.018084296741920747,0.5979457497596741,Structure_degraded; Details_lost
aachen_aachen_000096_000019_leftImg8bit.png,0.75,0.37920879945851094,55.34610319137573,3.1541614532470703,-97.59212446212769,0.024562419275815133,0.4584615230560303,Structure_degraded; Details_lost
aachen_aachen_000097_000019_leftImg8bit.png,1.0,0.3548827411023401,57.13859176635742,0.9781532287597656,-107.77212333679199,0.018882108428398832,0.5704551935195923,Structure_degraded; Details_lost
aachen_aachen_000098_000019_leftImg8bit.png,0.8571428571428571,0.37846398865523384,52.88356113433838,1.40081787109375,-98.7850513458252,0.026677805625159187,0.5169805884361267,Structure_degraded; Details_lost
aachen_aachen_000099_000019_leftImg8bit.png,0.7272727272727273,0.3773696065501212,55.001413345336914,1.211071491241455,-86.67245960235596,0.020880617339985346,0.5043737292289734,Structure_degraded; Details_lost
aachen_aachen_000100_000019_leftImg8bit.png,0.875,0.37178706881493484,54.58976221084595,1.4010744094848633,-93.08727407455444,0.005201597838892663,0.5092409253120422,Structure_degraded; Details_lost
aachen_aachen_000101_000019_leftImg8bit.png,0.07692307692307693,0.37997491548114165,49.93308162689209,1.0485196113586426,-92.46492338180542,0.013074733439471927,0.4649825394153595,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000102_000019_leftImg8bit.png,0.9090909090909091,0.3607301727714004,56.518837451934814,1.2045650482177734,-103.79269933700562,0.020894484782936467,0.5497989654541016,Structure_degraded; Details_lost
aachen_aachen_000103_000019_leftImg8bit.png,0.5,0.3818466672338519,57.095367431640625,0.8826732635498047,-91.19231176376343,0.02253110637819609,0.5214272737503052,Structure_degraded; Details_lost
aachen_aachen_000104_000019_leftImg8bit.png,0.9090909090909091,0.4122313264540817,54.18458127975464,0.653620719909668,-86.82242727279663,0.016477107028280123,0.5189393758773804,Structure_degraded; Details_lost
aachen_aachen_000105_000019_leftImg8bit.png,0.375,0.3649801607776127,52.59104824066162,0.23232460021972656,-100.72832441329956,0.019544731841618045,0.48688724637031555,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000106_000019_leftImg8bit.png,0.4,0.385303409717321,50.58856821060181,1.1572518348693848,-99.20662879943848,0.01714961561206049,0.4558183550834656,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000107_000019_leftImg8bit.png,0.6,0.36664162488974583,50.74897384643555,1.4812712669372559,-87.71215391159058,0.022253467809528096,0.5526446104049683,Structure_degraded; Details_lost
aachen_aachen_000108_000019_leftImg8bit.png,0.5,0.3307757130870326,56.68713426589966,1.053095817565918,-91.96905946731567,0.01632292680717749,0.5719113945960999,Structure_degraded; Details_lost
aachen_aachen_000109_000019_leftImg8bit.png,0.47368421052631576,0.36796344810137593,51.939311504364014,1.0747699737548828,-81.50186061859131,0.013272116011838711,0.526032567024231,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000110_000019_leftImg8bit.png,0.6666666666666666,0.33752797490434916,51.67812156677246,1.4148845672607422,-95.63364744186401,0.0153629560105675,0.5630378127098083,Structure_degraded; Details_lost
aachen_aachen_000111_000019_leftImg8bit.png,0.8333333333333334,0.355354288817757,53.111499309539795,2.0511884689331055,-93.18674564361572,0.009439973568071781,0.522492527961731,Structure_degraded; Details_lost
aachen_aachen_000112_000019_leftImg8bit.png,0.6666666666666666,0.4017818818588705,50.189743995666504,1.0870041847229004,-94.78890323638916,0.03010411004723414,0.4809359312057495,Structure_degraded; Details_lost
aachen_aachen_000113_000019_leftImg8bit.png,0.75,0.36598192089578324,50.75939702987671,1.3862419128417969,-105.04341173171997,0.024188743694632326,0.5348580479621887,Structure_degraded; Details_lost
aachen_aachen_000114_000019_leftImg8bit.png,0.9,0.3583409785157982,48.87611722946167,0.8714985847473145,-95.86610889434814,0.008419934764466199,0.5077455043792725,Structure_degraded; Details_lost
aachen_aachen_000115_000019_leftImg8bit.png,0.6666666666666666,0.3329787397099263,49.61246585845947,1.6751594543457031,-99.10615921020508,0.021328073635760336,0.5297488570213318,Structure_degraded; Details_lost
aachen_aachen_000116_000019_leftImg8bit.png,0.8947368421052632,0.36351966224798277,55.773361682891846,1.3209857940673828,-92.66215944290161,0.0028601643993647887,0.5108668804168701,Structure_degraded; Details_lost
aachen_aachen_000117_000019_leftImg8bit.png,0.75,0.38729893152151174,57.58589744567871,0.7008299827575684,-88.38494348526001,0.019212880143105827,0.5387998223304749,Structure_degraded; Details_lost
aachen_aachen_000118_000019_leftImg8bit.png,0.4,0.38639197412956755,51.703327655792236,1.2986760139465332,-92.62302780151367,0.012439930472713117,0.4841771125793457,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000119_000019_leftImg8bit.png,0.5,0.374996241193332,52.98373317718506,1.0280346870422363,-99.15700721740723,0.01933695580438231,0.4897991716861725,Structure_degraded; Details_lost
aachen_aachen_000120_000019_leftImg8bit.png,0.5,0.36713138939310874,53.006553173065186,0.6710262298583984,-104.89292192459106,0.03128092182960475,0.5035466551780701,Structure_degraded; Details_lost
aachen_aachen_000121_000019_leftImg8bit.png,0.6666666666666666,0.37968947300165595,55.9329719543457,0.4038963317871094,-88.16106033325195,0.008255802876828462,0.5112788677215576,Structure_degraded; Details_lost
aachen_aachen_000122_000019_leftImg8bit.png,0.8571428571428571,0.40881777629415306,52.578068256378174,-0.14899253845214844,-78.94192361831665,0.014185958102400172,0.48807308077812195,Structure_degraded; Details_lost; Wrong_color_temp
aachen_aachen_000123_000019_leftImg8bit.png,0.9444444444444444,0.37724419469806586,54.12585639953613,1.23158597946167,-101.89846563339233,0.018082282680815326,0.5789283514022827,Structure_degraded; Details_lost
aachen_aachen_000124_000019_leftImg8bit.png,0.9230769230769231,0.3948079619898091,48.26215362548828,1.0763988494873047,-108.63601732254028,0.025409256860197443,0.5360109210014343,Structure_degraded; Details_lost
aachen_aachen_000125_000019_leftImg8bit.png,0.7,0.4124242157921242,55.15131855010986,0.29074859619140625,-88.2158932685852,0.016954946332119726,0.5141499042510986,Structure_degraded; Details_lost
aachen_aachen_000126_000019_leftImg8bit.png,0.8333333333333334,0.3524338381200876,54.42227268218994,1.1406230926513672,-97.79568576812744,0.013082583810299793,0.5446797013282776,Structure_degraded; Details_lost
aachen_aachen_000127_000019_leftImg8bit.png,0.7142857142857143,0.3720457372248596,55.29478216171265,0.6097116470336914,-102.87049341201782,0.03755255446552505,0.480739951133728,Structure_degraded; Details_lost
aachen_aachen_000128_000019_leftImg8bit.png,0.8181818181818182,0.3891203866496156,56.00824213027954,0.6880836486816406,-99.54621124267578,0.014929650859818936,0.5005570650100708,Structure_degraded; Details_lost
aachen_aachen_000129_000019_leftImg8bit.png,0.5454545454545454,0.3488760412193936,52.30467653274536,1.8012208938598633,-105.97094202041626,0.020833333333323024,0.5362116694450378,Structure_degraded; Details_lost
aachen_aachen_000130_000019_leftImg8bit.png,0.9375,0.3839662669739303,53.66787385940552,0.9352850914001465,-93.55633115768433,0.02024760479763973,0.5174511671066284,Structure_degraded; Details_lost
aachen_aachen_000131_000019_leftImg8bit.png,0.5263157894736842,0.3688063204089569,52.53180503845215,0.9207496643066406,-97.10232353210449,0.01587133187633604,0.4855542778968811,Structure_degraded; Details_lost
aachen_aachen_000132_000019_leftImg8bit.png,0.7,0.3777546928037185,51.548415660858154,1.5060086250305176,-105.09539794921875,0.012490969681430755,0.470697283744812,Structure_degraded; Details_lost
aachen_aachen_000133_000019_leftImg8bit.png,0.5454545454545454,0.37954979285721974,54.11472797393799,1.3170981407165527,-91.1881651878357,0.005359824419543639,0.48024120926856995,Structure_degraded; Details_lost
aachen_aachen_000134_000019_leftImg8bit.png,0.8571428571428571,0.3937844976429388,50.05574941635132,0.8957853317260742,-96.0918641090393,0.019717414020258117,0.4967958927154541,Structure_degraded; Details_lost
aachen_aachen_000135_000019_leftImg8bit.png,0.625,0.36430697135387335,45.611374378204346,1.821338176727295,-111.18857526779175,0.0284810126582155,0.5342406034469604,Structure_degraded; Details_lost
aachen_aachen_000136_000019_leftImg8bit.png,0.8333333333333334,0.3951661451521232,57.706443786621094,0.9806485176086426,-90.23209619522095,0.025059840750323616,0.4829321801662445,Structure_degraded; Details_lost
aachen_aachen_000137_000019_leftImg8bit.png,1.0,0.3500287544260279,60.709983348846436,2.3631153106689453,-92.94011783599854,0.01410380218743367,0.5792906284332275,Structure_degraded; Details_lost
aachen_aachen_000138_000019_leftImg8bit.png,0.45454545454545453,0.3809420931758662,58.660240650177,1.9042673110961914,-92.29429864883423,0.026511082902053874,0.5241727232933044,Lost_objects; Structure_degraded; Details_lost
aachen_aachen_000139_000019_leftImg8bit.png,0.6666666666666666,0.34025629754575615,49.1776819229126,1.534846305847168,-111.9208436012268,0.017224113759256067,0.5070732235908508,Structure_degraded; Details_lost
aachen_aachen_000140_000019_leftImg8bit.png,0.6363636363636364,0.33627772601080014,56.89954710006714,1.0289835929870605,-115.2891902923584,0.01715100593539769,0.5407229065895081,Structure_degraded; Details_lost
