metric,mean,std,min,max,median
object_consistency,0.6754809379168599,0.22350359111793608,0.0,1.0,0.7
ssim,0.3722619486703549,0.02192959288948458,0.23547612382116967,0.4475944547718523,0.37233660809023167
brightness_reduction,64.09807317440327,8.445090017211502,20.87702703475952,86.68285703659058,64.92939758300781
blue_shift,0.5160901524470403,1.3472502732818503,-5.546200275421143,6.28986930847168,0.650184154510498
saturation_reduction,-87.56510019889245,19.163054408811664,-168.1205735206604,17.30726671218872,-91.13142347335815
edge_preservation,0.020213378484967036,0.008841315167641287,0.002147367071567531,0.0959653521766675,0.01909461488950186
lpips,0.5129586013097029,0.04088221076779602,0.36617201566696167,0.6533243656158447,0.5136908292770386
